2026-01-30 03:24:20.926 UTC,,,29,,697c19d5.1d,10,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.439 s, sync=0.045 s, total=1.968 s; sync files=13, longest=0.006 s, average=0.004 s; distance=49 kB, estimate=49 kB; lsn=0/21CE658, redo lsn=0/21CE600",,,,,,,,,"","checkpointer",,0
2026-01-30 03:44:19.185 UTC,,,29,,697c19d5.1d,11,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 03:44:19.400 UTC,,,29,,697c19d5.1d,12,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.122 s, sync=0.013 s, total=0.216 s; sync files=2, longest=0.008 s, average=0.007 s; distance=0 kB, estimate=44 kB; lsn=0/21CE7F0, redo lsn=0/21CE798",,,,,,,,,"","checkpointer",,0
2026-01-30 03:54:19.442 UTC,,,29,,697c19d5.1d,13,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 03:54:19.627 UTC,,,29,,697c19d5.1d,14,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.120 s, sync=0.009 s, total=0.185 s; sync files=2, longest=0.006 s, average=0.005 s; distance=3 kB, estimate=40 kB; lsn=0/21CF4A8, redo lsn=0/21CF450",,,,,,,,,"","checkpointer",,0
2026-01-30 04:04:19.724 UTC,,,29,,697c19d5.1d,15,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 04:04:21.069 UTC,,,29,,697c19d5.1d,16,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 14 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.239 s, sync=0.037 s, total=1.345 s; sync files=10, longest=0.005 s, average=0.004 s; distance=65 kB, estimate=65 kB; lsn=0/21E4A78, redo lsn=0/21DF968",,,,,,,,,"","checkpointer",,0
2026-01-30 04:49:19.463 UTC,,,29,,697c19d5.1d,17,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 04:49:19.990 UTC,,,29,,697c19d5.1d,18,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.442 s, sync=0.017 s, total=0.528 s; sync files=4, longest=0.007 s, average=0.005 s; distance=20 kB, estimate=60 kB; lsn=0/21E4C10, redo lsn=0/21E4BB8",,,,,,,,,"","checkpointer",,0
2026-01-30 04:59:20.048 UTC,,,29,,697c19d5.1d,19,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 04:59:23.202 UTC,,,29,,697c19d5.1d,20,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 31 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.051 s, sync=0.045 s, total=3.154 s; sync files=13, longest=0.005 s, average=0.004 s; distance=161 kB, estimate=161 kB; lsn=0/220D338, redo lsn=0/220D2E0",,,,,,,,,"","checkpointer",,0
2026-01-30 05:09:20.343 UTC,,,29,,697c19d5.1d,21,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 05:09:23.190 UTC,,,29,,697c19d5.1d,22,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 27 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.706 s, sync=0.073 s, total=2.847 s; sync files=20, longest=0.007 s, average=0.004 s; distance=96 kB, estimate=155 kB; lsn=0/2225688, redo lsn=0/2225630",,,,,,,,,"","checkpointer",,0
2026-01-30 05:14:20.269 UTC,,,29,,697c19d5.1d,23,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 05:14:20.442 UTC,,,29,,697c19d5.1d,24,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.115 s, sync=0.008 s, total=0.173 s; sync files=2, longest=0.005 s, average=0.004 s; distance=3 kB, estimate=140 kB; lsn=0/2226600, redo lsn=0/22265A8",,,,,,,,,"","checkpointer",,0
2026-01-30 05:18:42.059 UTC,"admin","atswot",398,"172.18.0.1:58734",697c3e22.18e,1,"DELETE",2026-01-30 05:14:10 UTC,54/28,1251,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(45) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:18:45.270 UTC,"admin","atswot",398,"172.18.0.1:58734",697c3e22.18e,2,"DELETE",2026-01-30 05:14:10 UTC,54/32,1252,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(45) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:18:48.542 UTC,"admin","atswot",398,"172.18.0.1:58734",697c3e22.18e,3,"DELETE",2026-01-30 05:14:10 UTC,54/36,1253,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(45) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:18:52.031 UTC,"admin","atswot",398,"172.18.0.1:58734",697c3e22.18e,4,"DELETE",2026-01-30 05:14:10 UTC,54/40,1254,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(45) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:18:55.088 UTC,"admin","atswot",398,"172.18.0.1:58734",697c3e22.18e,5,"DELETE",2026-01-30 05:14:10 UTC,54/44,1255,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(45) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:18:58.225 UTC,"admin","atswot",398,"172.18.0.1:58734",697c3e22.18e,6,"DELETE",2026-01-30 05:14:10 UTC,54/48,1256,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(45) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:19:02.672 UTC,"admin","atswot",398,"172.18.0.1:58734",697c3e22.18e,7,"DELETE",2026-01-30 05:14:10 UTC,54/52,1257,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(61) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:19:19.287 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,1,"DELETE",2026-01-30 05:19:14 UTC,56/10,1259,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(41) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:19:20.517 UTC,,,29,,697c19d5.1d,25,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 05:19:23.921 UTC,,,29,,697c19d5.1d,26,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 34 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.271 s, sync=0.067 s, total=3.404 s; sync files=19, longest=0.005 s, average=0.004 s; distance=132 kB, estimate=139 kB; lsn=0/22478C8, redo lsn=0/2247838",,,,,,,,,"","checkpointer",,0
2026-01-30 05:19:24.333 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,2,"DELETE",2026-01-30 05:19:14 UTC,56/14,1260,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(41) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:19:31.286 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,3,"DELETE",2026-01-30 05:19:14 UTC,56/18,1261,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(56) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:19:38.066 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,4,"DELETE",2026-01-30 05:19:14 UTC,56/28,1263,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(54) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:19:42.396 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,5,"DELETE",2026-01-30 05:19:14 UTC,56/32,1264,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(53) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:19:46.952 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,6,"DELETE",2026-01-30 05:19:14 UTC,56/36,1265,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(52) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:19:50.545 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,7,"DELETE",2026-01-30 05:19:14 UTC,56/40,1266,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(50) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:01.294 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,8,"DELETE",2026-01-30 05:19:14 UTC,56/50,1268,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(41) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:04.879 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,9,"DELETE",2026-01-30 05:19:14 UTC,56/54,1269,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(50) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:10.615 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,10,"DELETE",2026-01-30 05:19:14 UTC,56/58,1270,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(50) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:17.590 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,11,"DELETE",2026-01-30 05:19:14 UTC,56/62,1271,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(51) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:21.102 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,12,"DELETE",2026-01-30 05:19:14 UTC,56/66,1272,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(52) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:27.488 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,13,"DELETE",2026-01-30 05:19:14 UTC,56/70,1273,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(52) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:33.470 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,14,"DELETE",2026-01-30 05:19:14 UTC,56/74,1274,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(53) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:39.663 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,15,"DELETE",2026-01-30 05:19:14 UTC,56/78,1275,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(54) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:20:45.615 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,16,"DELETE",2026-01-30 05:19:14 UTC,56/82,1276,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(56) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:21:15.500 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,17,"DELETE",2026-01-30 05:19:14 UTC,56/86,1277,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(47) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:21:19.402 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,18,"DELETE",2026-01-30 05:19:14 UTC,56/90,1278,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(48) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:21:22.933 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,19,"DELETE",2026-01-30 05:19:14 UTC,56/94,1279,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(62) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:21:27.862 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,20,"DELETE",2026-01-30 05:19:14 UTC,56/98,1280,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(48) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:21:35.168 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,21,"DELETE",2026-01-30 05:19:14 UTC,56/102,1281,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(47) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:23:37.489 UTC,"admin","atswot",410,"172.18.0.1:50246",697c3f52.19a,22,"DELETE",2026-01-30 05:19:14 UTC,56/106,1282,ERROR,23503,"update or delete on table ""Goals"" violates foreign key constraint ""FK_action_plans_Goals_GoalId"" on table ""action_plans""","Key (Id)=(50) is still referenced from table ""action_plans"".",,,,,"DELETE FROM ""Goals""
WHERE ""Id"" = $1",,,"","client backend",,0
2026-01-30 05:24:20.998 UTC,,,29,,697c19d5.1d,27,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 05:24:21.597 UTC,,,29,,697c19d5.1d,28,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.521 s, sync=0.015 s, total=0.600 s; sync files=3, longest=0.006 s, average=0.005 s; distance=28 kB, estimate=128 kB; lsn=0/224E910, redo lsn=0/224E8B8",,,,,,,,,"","checkpointer",,0
2026-01-30 05:33:16.139 UTC,"admin","atswot",471,"172.18.0.1:60880",697c429a.1d7,1,"ALTER TABLE",2026-01-30 05:33:14 UTC,89/6,1283,ERROR,23503,"insert or update on table ""Goals"" violates foreign key constraint ""FK_Goals_projects_ProjectId""","Key (ProjectId)=(0) is not present in table ""projects"".",,,,,"ALTER TABLE ""Goals"" ADD CONSTRAINT ""FK_Goals_projects_ProjectId"" FOREIGN KEY (""ProjectId"") REFERENCES projects (""Id"") ON DELETE CASCADE",,,"","client backend",,0
2026-01-30 05:34:20.687 UTC,,,29,,697c19d5.1d,29,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 05:34:24.540 UTC,,,29,,697c19d5.1d,30,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 37 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.672 s, sync=0.122 s, total=3.854 s; sync files=31, longest=0.010 s, average=0.004 s; distance=152 kB, estimate=152 kB; lsn=0/2274CD8, redo lsn=0/2274C80",,,,,,,,,"","checkpointer",,0
2026-01-30 05:38:03.274 UTC,"admin","atswot",483,"172.18.0.1:32804",697c43b9.1e3,1,"ALTER TABLE",2026-01-30 05:38:01 UTC,91/6,1284,ERROR,23503,"insert or update on table ""Goals"" violates foreign key constraint ""FK_Goals_projects_ProjectId""","Key (ProjectId)=(0) is not present in table ""projects"".",,,,,"ALTER TABLE ""Goals"" ADD CONSTRAINT ""FK_Goals_projects_ProjectId"" FOREIGN KEY (""ProjectId"") REFERENCES projects (""Id"") ON DELETE CASCADE",,,"","client backend",,0
2026-01-30 05:39:20.509 UTC,,,29,,697c19d5.1d,31,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 05:39:24.127 UTC,,,29,,697c19d5.1d,32,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 34 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.455 s, sync=0.100 s, total=3.618 s; sync files=28, longest=0.007 s, average=0.004 s; distance=158 kB, estimate=158 kB; lsn=0/229C8C0, redo lsn=0/229C868",,,,,,,,,"","checkpointer",,0
2026-01-30 05:44:20.202 UTC,,,29,,697c19d5.1d,33,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-30 05:44:26.700 UTC,,,29,,697c19d5.1d,34,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint complete: wrote 62 buffers (0.4%); 0 WAL file(s) added, 0 removed, 0 recycled; write=6.284 s, sync=0.157 s, total=6.498 s; sync files=46, longest=0.007 s, average=0.004 s; distance=288 kB, estimate=288 kB; lsn=0/22E4AE0, redo lsn=0/22E4A50",,,,,,,,,"","checkpointer",,0
2026-01-30 06:24:22.072 UTC,,,29,,697c19d5.1d,35,,2026-01-30 02:39:17 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
