2026-01-26 12:52:56.910 UTC,,,29,,69774898.1d,11,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 12:52:59.134 UTC,,,29,,69774898.1d,12,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint complete: wrote 21 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.085 s, sync=0.061 s, total=2.224 s; sync files=15, longest=0.018 s, average=0.005 s; distance=12 kB, estimate=192 kB; lsn=0/1F5F410, redo lsn=0/1F5F3B8",,,,,,,,,"","checkpointer",,0
2026-01-26 14:17:57.088 UTC,,,29,,69774898.1d,13,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 14:17:57.324 UTC,,,29,,69774898.1d,14,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.125 s, sync=0.036 s, total=0.236 s; sync files=2, longest=0.022 s, average=0.018 s; distance=5 kB, estimate=173 kB; lsn=0/1F60960, redo lsn=0/1F60908",,,,,,,,,"","checkpointer",,0
2026-01-26 14:22:57.342 UTC,,,29,,69774898.1d,15,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 14:22:57.445 UTC,,,29,,69774898.1d,16,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.018 s, sync=0.011 s, total=0.103 s; sync files=1, longest=0.011 s, average=0.011 s; distance=0 kB, estimate=156 kB; lsn=0/1F60AF8, redo lsn=0/1F60AA0",,,,,,,,,"","checkpointer",,0
2026-01-26 14:42:57.638 UTC,,,29,,69774898.1d,17,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 14:42:57.957 UTC,,,29,,69774898.1d,18,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.225 s, sync=0.028 s, total=0.322 s; sync files=3, longest=0.019 s, average=0.010 s; distance=5 kB, estimate=141 kB; lsn=0/1F620F8, redo lsn=0/1F620A0",,,,,,,,,"","checkpointer",,0
2026-01-26 15:02:58.247 UTC,,,29,,69774898.1d,19,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 15:02:59.170 UTC,,,29,,69774898.1d,20,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.843 s, sync=0.035 s, total=0.924 s; sync files=7, longest=0.016 s, average=0.005 s; distance=5 kB, estimate=127 kB; lsn=0/1F63798, redo lsn=0/1F63740",,,,,,,,,"","checkpointer",,0
2026-01-26 15:12:58.308 UTC,,,29,,69774898.1d,21,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 15:13:00.794 UTC,,,29,,69774898.1d,22,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint complete: wrote 24 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.375 s, sync=0.056 s, total=2.486 s; sync files=16, longest=0.016 s, average=0.004 s; distance=4 kB, estimate=115 kB; lsn=0/1F64A28, redo lsn=0/1F649D0",,,,,,,,,"","checkpointer",,0
2026-01-26 15:17:27.420 UTC,,,1,,69774898.1,6,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"received fast shutdown request",,,,,,,,,"","postmaster",,0
2026-01-26 15:17:27.461 UTC,,,1,,69774898.1,7,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"aborting any active transactions",,,,,,,,,"","postmaster",,0
2026-01-26 15:17:27.520 UTC,"admin","atswot",43,"172.21.0.2:59160",69774905.2b,1,"idle",2026-01-26 10:59:17 UTC,6/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - DB:atswot","client backend",,0
2026-01-26 15:17:27.533 UTC,"admin","atswot",213,"172.21.0.2:42012",69775609.d5,1,"idle",2026-01-26 11:54:49 UTC,10/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:1887025","client backend",,0
2026-01-26 15:17:27.538 UTC,"admin","atswot",212,"172.21.0.2:41572",697755fe.d4,1,"idle",2026-01-26 11:54:38 UTC,9/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:4308003","client backend",,0
2026-01-26 15:17:27.564 UTC,"admin","atswot",37,"172.21.0.2:55300",697748df.25,1,"idle",2026-01-26 10:58:39 UTC,2/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:7641986","client backend",,0
2026-01-26 15:17:27.569 UTC,"admin","mydatabase",39,"172.21.0.2:55330",697748e1.27,1,"idle",2026-01-26 10:58:41 UTC,4/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - DB:mydatabase","client backend",,0
2026-01-26 15:17:27.592 UTC,"admin","postgres",36,"172.21.0.2:55294",697748de.24,1,"idle",2026-01-26 10:58:38 UTC,1/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2026-01-26 15:17:27.601 UTC,,,1,,69774898.1,8,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 34) exited with exit code 1",,,,,,,,,"","postmaster",,0
2026-01-26 15:17:27.617 UTC,"admin","atswot",46,"172.21.0.2:48682",6977492f.2e,1,"idle",2026-01-26 10:59:59 UTC,7/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:2662878","client backend",,0
2026-01-26 15:17:27.788 UTC,,,29,,69774898.1d,23,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"shutting down",,,,,,,,,"","checkpointer",,0
2026-01-26 15:17:27.798 UTC,,,29,,69774898.1d,24,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,,"","checkpointer",,0
2026-01-26 15:17:27.858 UTC,,,29,,69774898.1d,25,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.014 s, sync=0.002 s, total=0.070 s; sync files=1, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=103 kB; lsn=0/1F64AD8, redo lsn=0/1F64AD8",,,,,,,,,"","checkpointer",,0
2026-01-26 15:17:27.963 UTC,,,1,,69774898.1,9,,2026-01-26 10:57:28 UTC,,0,LOG,00000,"database system is shut down",,,,,,,,,"","postmaster",,0
