2026-01-26 06:44:22.917 UTC,,,28,,6976e8ec.1c,9,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 06:44:23.170 UTC,,,28,,6976e8ec.1c,10,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.134 s, sync=0.011 s, total=0.256 s; sync files=2, longest=0.007 s, average=0.006 s; distance=0 kB, estimate=218 kB; lsn=0/1E7BE08, redo lsn=0/1E7BDB0",,,,,,,,,"","checkpointer",,0
2026-01-26 06:49:22.176 UTC,,,28,,6976e8ec.1c,11,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 06:49:22.358 UTC,,,28,,6976e8ec.1c,12,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.118 s, sync=0.009 s, total=0.183 s; sync files=2, longest=0.006 s, average=0.005 s; distance=4 kB, estimate=196 kB; lsn=0/1E7CF20, redo lsn=0/1E7CEC8",,,,,,,,,"","checkpointer",,0
2026-01-26 06:59:22.499 UTC,,,28,,6976e8ec.1c,13,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 06:59:29.668 UTC,,,28,,6976e8ec.1c,14,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 65 buffers (0.4%); 0 WAL file(s) added, 0 removed, 0 recycled; write=6.864 s, sync=0.236 s, total=7.169 s; sync files=66, longest=0.012 s, average=0.004 s; distance=324 kB, estimate=324 kB; lsn=0/1ECE230, redo lsn=0/1ECE1D8",,,,,,,,,"","checkpointer",,0
2026-01-26 07:04:22.742 UTC,,,28,,6976e8ec.1c,15,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 07:04:23.222 UTC,,,28,,6976e8ec.1c,16,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.414 s, sync=0.004 s, total=0.481 s; sync files=1, longest=0.004 s, average=0.004 s; distance=22 kB, estimate=294 kB; lsn=0/1ED3BF0, redo lsn=0/1ED3B98",,,,,,,,,"","checkpointer",,0
2026-01-26 07:14:22.246 UTC,,,28,,6976e8ec.1c,17,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 07:14:22.651 UTC,,,28,,6976e8ec.1c,18,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.326 s, sync=0.014 s, total=0.406 s; sync files=4, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=265 kB; lsn=0/1ED3D88, redo lsn=0/1ED3D30",,,,,,,,,"","checkpointer",,0
2026-01-26 07:36:44.145 UTC,"admin","postgres",215,"172.18.0.2:54788",6977198c.d7,1,"authentication",2026-01-26 07:36:44 UTC,27/1,0,FATAL,28P01,"password authentication failed for user ""admin""","Connection matched file ""/var/lib/postgresql/data/pg_hba.conf"" line 128: ""host all all all scram-sha-256""",,,,,,,,"","client backend",,0
2026-01-26 07:54:23.198 UTC,,,28,,6976e8ec.1c,19,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 07:54:24.768 UTC,,,28,,6976e8ec.1c,20,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.466 s, sync=0.036 s, total=1.571 s; sync files=10, longest=0.005 s, average=0.004 s; distance=0 kB, estimate=238 kB; lsn=0/1ED3FB0, redo lsn=0/1ED3F58",,,,,,,,,"","checkpointer",,0
2026-01-26 07:59:23.851 UTC,,,28,,6976e8ec.1c,21,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 07:59:31.382 UTC,,,28,,6976e8ec.1c,22,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 73 buffers (0.4%); 0 WAL file(s) added, 0 removed, 0 recycled; write=7.320 s, sync=0.151 s, total=7.532 s; sync files=46, longest=0.006 s, average=0.004 s; distance=259 kB, estimate=259 kB; lsn=0/1F14C48, redo lsn=0/1F14BF0",,,,,,,,,"","checkpointer",,0
2026-01-26 08:09:23.563 UTC,,,28,,6976e8ec.1c,23,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 08:09:24.506 UTC,,,28,,6976e8ec.1c,24,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.840 s, sync=0.037 s, total=0.943 s; sync files=7, longest=0.009 s, average=0.006 s; distance=1 kB, estimate=233 kB; lsn=0/1F15348, redo lsn=0/1F152F0",,,,,,,,,"","checkpointer",,0
2026-01-26 08:14:23.481 UTC,,,28,,6976e8ec.1c,25,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 08:14:24.521 UTC,,,28,,6976e8ec.1c,26,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 10 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.934 s, sync=0.033 s, total=1.040 s; sync files=8, longest=0.009 s, average=0.005 s; distance=1 kB, estimate=210 kB; lsn=0/1F15A38, redo lsn=0/1F159E0",,,,,,,,,"","checkpointer",,0
2026-01-26 08:34:23.541 UTC,,,28,,6976e8ec.1c,27,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 08:34:23.952 UTC,,,28,,6976e8ec.1c,28,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.323 s, sync=0.016 s, total=0.412 s; sync files=4, longest=0.007 s, average=0.004 s; distance=4 kB, estimate=189 kB; lsn=0/1F16C00, redo lsn=0/1F16BA8",,,,,,,,,"","checkpointer",,0
2026-01-26 08:44:24.091 UTC,,,28,,6976e8ec.1c,29,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-26 08:44:24.718 UTC,,,28,,6976e8ec.1c,30,,2026-01-26 04:09:16 UTC,,0,LOG,00000,"checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.532 s, sync=0.025 s, total=0.628 s; sync files=6, longest=0.007 s, average=0.005 s; distance=1 kB, estimate=170 kB; lsn=0/1F172A0, redo lsn=0/1F17248",,,,,,,,,"","checkpointer",,0
